delivery_delay,delivery_deviation_abs,order_value,product_count,avg_price_per_item,prior_orders,is_repeat_customer,purchase_month,purchase_dow,y_pred_proba,risk_flag
-13,13,166.9,1,166.9,0,0,7,0,0.08799159638991819,0
-13,13,86.03,1,86.03,0,0,8,3,0.08923706963853095,0
-14,14,113.71,1,113.71,0,0,6,6,0.09476661184215165,0
8,8,137.75,1,137.75,0,0,3,2,0.417705116689088,0
9,9,67.22,1,67.22,0,0,3,3,0.45975460146809927,0
-2,2,286.09,1,286.09,0,0,2,2,0.15351468414519825,0
-6,6,233.88,2,116.94,0,0,9,1,0.18308365236952423,0
-34,34,49.53,1,49.53,0,0,11,0,0.03481409197242724,0
-10,10,196.7,1,196.7,0,0,5,2,0.10665682467650936,0
-13,13,177.26,1,177.26,0,0,5,0,0.0918079855791092,0
-1,1,50.0,2,25.0,0,0,10,1,0.20027229266068347,0
-8,8,42.0,1,42.0,0,0,7,0,0.10325690749099795,0
-25,25,122.55,1,122.55,0,0,12,5,0.0541356545080355,0
-9,9,84.57,1,84.57,0,0,5,1,0.10624992595721713,0
-11,11,262.1,1,262.1,0,0,4,3,0.10811905774203938,0
0,0,305.33,1,305.33,0,0,12,3,0.13918111342561407,0
-10,10,45.86,1,45.86,0,0,5,3,0.10505113284914583,0
-18,18,90.88,1,90.88,0,0,10,3,0.07092346768641686,0
-14,14,326.92,1,326.92,0,0,2,5,0.10559005739083419,0
-5,5,213.73,1,213.73,0,0,5,4,0.13274566468240323,0
-23,23,85.24,1,85.24,0,0,3,5,0.06991390388184907,0
-20,20,51.14,1,51.14,0,0,10,3,0.06509047504165258,0
-10,10,103.11,1,103.11,0,0,2,5,0.11664574605373795,0
-11,11,192.32,1,192.32,0,0,8,4,0.10009627300991364,0
-25,25,50.95,1,50.95,0,0,4,0,0.05756893110527359,0
-11,11,29.34,1,29.34,0,0,8,0,0.0902491441575538,0
-22,22,197.98,1,197.98,0,0,3,1,0.06942536544452647,0
-12,12,78.41999999999999,1,78.41999999999999,0,0,4,1,0.0968308723300588,0
-14,14,138.74,1,138.74,0,0,4,5,0.09747924587894566,0
2,2,136.1,1,136.1,0,0,2,2,0.2103384124486563,0
-13,13,63.36,1,63.36,0,0,7,1,0.0875342103888503,0
-14,14,63.27,1,63.27,0,0,1,0,0.09348441003372361,0
-9,9,50.32,1,50.32,0,0,7,6,0.11032966814125479,0
-12,12,51.79,1,51.79,0,0,5,2,0.09600230549486287,0
-6,6,27.75,1,27.75,0,0,2,3,0.12841000892258106,0
-16,16,66.89,1,66.89,0,0,8,2,0.07795953269562104,0
-6,6,136.51999999999998,1,136.51999999999998,0,0,3,5,0.13314026112968963,0
-11,11,178.34,1,178.34,0,0,2,5,0.11425434821686399,0
-13,13,162.70000000000002,1,162.70000000000002,0,0,6,3,0.09444241801087742,0
-14,14,142.77,1,142.77,0,0,7,6,0.09347232869533467,0
-21,21,26.45,1,26.45,0,0,5,0,0.06548877121784508,0
-27,27,50.94,1,50.94,0,0,6,2,0.05292703677883812,0
-15,15,455.82,1,455.82,0,0,9,4,0.08941308661071916,0
-13,13,126.64,1,126.64,0,0,5,2,0.09398139847818943,0
-6,6,43.97,1,43.97,0,0,10,1,0.10661293993292822,0
-18,18,267.56,1,267.56,0,0,6,1,0.07727065178749325,0
-19,19,40.53,1,40.53,0,0,10,6,0.07115188856510327,0
-5,5,97.74,1,97.74,0,0,8,2,0.11830237921144814,0
-25,25,180.02,2,90.01,0,0,3,4,0.10786182592911268,0
-1,1,179.6,1,179.6,0,0,9,5,0.14316888102955133,0
-14,14,77.57,1,77.57,0,0,10,3,0.0823755476757649,0
-17,17,85.62,1,85.62,0,0,4,0,0.07894855938911575,0
-8,8,132.03,1,132.03,0,0,10,2,0.10260795628781162,0
-17,17,67.78,1,67.78,0,0,12,6,0.07417867094217258,0
-24,24,79.63,1,79.63,0,0,12,4,0.054763058797898535,0
-5,5,149.09,1,149.09,0,0,8,4,0.12362356974453252,0
-21,21,80.2,2,40.1,0,0,2,6,0.1270306479614866,0
-10,10,138.6,1,138.6,0,0,2,4,0.11557072223736085,0
-12,12,154.42000000000002,2,77.21000000000001,0,0,5,6,0.1690650915313134,0
-10,10,202.72,1,202.72,0,0,3,0,0.10740072565617542,0
-17,17,376.83,1,376.83,0,0,6,0,0.08079221821181824,0
9,9,42.62,1,42.62,0,0,3,4,0.4630015224422028,0
-16,16,20.26,1,20.26,0,0,6,6,0.08614544954300365,0
-34,34,193.76,1,193.76,0,0,6,1,0.040753614624135806,0
3,3,75.6,2,37.8,0,0,2,5,0.3602133145153182,0
-17,17,117.63,1,117.63,0,0,5,0,0.07790212820232843,0
-8,8,53.33,1,53.33,0,0,10,1,0.09919362053151148,0
-14,14,104.56,1,104.56,0,0,1,4,0.10098565356876366,0
0,0,197.02,1,197.02,0,0,5,6,0.16294644521575932,0
-15,15,223.14,1,223.14,0,0,6,3,0.08876479315609151,0
-7,7,200.33,1,200.33,0,0,8,3,0.1142636212178797,0
-59,59,77.89,1,77.89,0,0,5,1,0.014818835721286165,0
-28,28,91.99,1,91.99,0,0,6,1,0.05045369020729821,0
-21,21,44.11,1,44.11,0,0,12,4,0.06105813338877757,0
-2,2,267.8,5,53.56,0,0,4,3,0.6065651132986076,1
-10,10,40.0,1,40.0,0,0,11,4,0.09471681520790018,0
-5,5,80.21000000000001,1,80.21000000000001,0,0,3,6,0.1386393205894315,0
-5,5,295.98,3,98.66,0,0,8,0,0.29210059692564627,0
-9,9,46.79,1,46.79,0,0,11,4,0.09846240825151664,0
-13,13,101.26,1,101.26,0,0,3,2,0.09728047046513856,0
-13,13,75.66,1,75.66,0,0,2,2,0.09869493994549514,0
-14,14,125.52,1,125.52,0,0,4,2,0.09233516955827617,0
-28,28,28.770000000000003,1,28.770000000000003,0,0,4,3,0.053761078405402035,0
-18,18,369.92,1,369.92,0,0,6,2,0.08041260950787146,0
-9,9,27.85,1,27.85,0,0,2,6,0.12107852268281981,0
11,11,567.6,1,567.6,0,0,2,5,0.5878522098625248,0
-16,16,60.85,1,60.85,0,0,1,0,0.08666778495762337,0
-6,6,321.58,1,321.58,0,0,1,1,0.13459413693498026,0
-13,13,255.24,1,255.24,0,0,2,5,0.1079034473951987,0
-18,18,241.32,1,241.32,0,0,6,0,0.07549573193718306,0
4,4,84.23,1,84.23,0,0,2,1,0.26567432007799435,0
-3,3,115.15,1,115.15,0,0,6,2,0.13265919076313512,0
-15,15,1635.64,1,1635.64,0,0,9,3,0.11313834594848872,0
-18,18,64.11,1,64.11,0,0,12,3,0.06766363353986252,0
5,5,148.01,2,74.005,0,0,8,3,0.4065037508746071,0
-21,21,164.79,1,164.79,0,0,10,1,0.06199013053720316,0
-15,15,73.36,1,73.36,0,0,11,0,0.07366817416447809,0
-5,5,47.71,1,47.71,0,0,8,3,0.11903618535680761,0
-28,28,122.56,2,61.28,0,0,5,1,0.08622590173697924,0
-20,20,61.35,1,61.35,0,0,6,4,0.07209455325531518,0
-20,20,306.35,1,306.35,0,0,4,6,0.08206257710440928,0
-31,31,302.91,3,100.97,0,0,5,1,0.1334226043303454,0
-12,12,2267.28,2,1133.64,0,0,7,1,0.2917786999610273,0
-28,28,212.89,1,212.89,0,0,8,3,0.051538137059400586,0
-16,16,73.07000000000001,1,73.07000000000001,0,0,7,2,0.07967025841274,0
-9,9,54.0,1,54.0,0,0,9,5,0.1043679323676756,0
-8,8,70.72,1,70.72,0,0,9,2,0.10330141554397172,0
-9,9,42.77,1,42.77,1,1,9,2,0.08551919907398757,0
-7,7,163.62,1,163.62,0,0,3,2,0.12291676733554865,0
-9,9,70.64,1,70.64,0,0,7,1,0.10182286069096125,0
-11,11,111.89,1,111.89,0,0,5,2,0.10093817849491919,0
-28,28,1089.96,1,1089.96,0,0,3,1,0.0671543964506335,0
-14,14,305.31,1,305.31,0,0,2,2,0.09988583244117488,0
-15,15,77.57,1,77.57,0,0,2,1,0.0900600751193683,0
-13,13,210.6,1,210.6,0,0,1,0,0.10015966934199921,0
-11,11,57.0,1,57.0,1,1,2,3,0.09319046563752563,0
-11,11,97.46,1,97.46,0,0,7,3,0.09836316452964886,0
-14,14,141.26,2,70.63,0,0,7,3,0.1441680512083011,0
-7,7,35.69,1,35.69,0,0,8,2,0.10851557022196291,0
-14,14,53.99,1,53.99,0,0,12,3,0.07868889217430663,0
-25,25,136.7,1,136.7,0,0,5,5,0.0628209295828924,0
-12,12,140.29,1,140.29,0,0,2,2,0.10385361281574575,0
-10,10,26.09,1,26.09,0,0,10,1,0.09151089513222285,0
-23,23,75.4,1,75.4,0,0,1,3,0.07017515371111771,0
-6,6,111.78,1,111.78,0,0,8,5,0.1202752256154635,0
-12,12,39.1,1,39.1,0,0,1,0,0.10020624828664564,0
0,0,828.3199999999999,2,414.16,0,0,10,0,0.2589973186663234,0
9,9,38.09,1,38.09,0,0,11,5,0.42380510657029075,0
-23,23,117.48,1,117.48,0,0,6,2,0.06277441075902752,0
-19,19,398.85,1,398.85,0,0,4,0,0.07836046500248398,0
1,1,87.71000000000001,1,87.71000000000001,0,0,6,2,0.16917256547865367,0
-20,20,67.66,1,67.66,0,0,11,1,0.06176460285223683,0
-8,8,221.84,2,110.92,0,0,11,4,0.17214987678163898,0
-20,20,166.02,2,83.01,0,0,7,0,0.11146749850172737,0
-3,3,32.16,1,32.16,0,0,5,6,0.14189652157953025,0
-17,17,84.56,1,84.56,0,0,4,5,0.08608651256339155,0
-15,15,124.52,1,124.52,0,0,2,5,0.09743438756282503,0
-22,22,87.07,1,87.07,0,0,8,2,0.06218240767269128,0
-10,10,65.00999999999999,1,65.00999999999999,0,0,10,3,0.09550216541195677,0
-14,14,319.53,2,159.765,0,0,1,5,0.1766133200576157,0
-19,19,208.07,1,208.07,0,0,3,1,0.0780452471710952,0
-17,17,33.05,1,33.05,0,0,5,5,0.08342238409877624,0
-10,10,196.03,1,196.03,0,0,1,3,0.1173029265846599,0
-8,8,24.99,1,24.99,0,0,1,2,0.11970783299208437,0
-19,19,499.29,1,499.29,0,0,8,6,0.08197509403136201,0
-13,13,441.04,1,441.04,0,0,7,3,0.09828377899297437,0
-19,19,117.12,1,117.12,0,0,4,5,0.08037477659823934,0
-6,6,22.89,1,22.89,0,0,7,6,0.12239307605366506,0
-18,18,100.7,1,100.7,0,0,8,0,0.07025232123263214,0
-12,12,120.67,1,120.67,0,0,11,6,0.09254416780738327,0
-4,4,108.0,1,108.0,0,0,3,0,0.13099170212481134,0
-16,16,42.62,1,42.62,0,0,1,3,0.09090777100971834,0
-14,14,173.6,1,173.6,0,0,4,4,0.09654848088161976,0
-15,15,182.32,2,91.16,0,0,12,3,0.12825590555532956,0
-7,7,92.99,1,92.99,0,0,4,6,0.1269367538238745,0
-20,20,29.62,1,29.62,0,0,2,5,0.07905852589157909,0
-18,18,421.33,2,210.665,0,0,5,4,0.14537668972623902,0
-12,12,31.48,1,31.48,0,0,6,2,0.09369088843519546,0
-20,20,49.03,1,49.03,0,0,6,5,0.073171372954691,0
-7,7,157.3,1,157.3,0,0,12,6,0.11009530128276299,0
-25,25,216.18,1,216.18,0,0,4,3,0.06300753872325214,0
-21,21,50.63,1,50.63,0,0,1,2,0.07404286149154646,0
-6,6,96.47,1,96.47,0,0,3,4,0.1298914332888361,0
-17,17,107.5,1,107.5,0,0,4,4,0.08503337654884621,0
9,9,93.91,1,93.91,0,0,5,6,0.46445624167041816,0
-9,9,174.16,2,87.08,0,0,2,3,0.18986153171074366,0
-21,21,116.24,1,116.24,0,0,12,3,0.06095736882654289,0
-11,11,152.38,1,152.38,0,0,5,2,0.10181564462720949,0
-15,15,216.2,2,108.1,0,0,11,0,0.12591287982058147,0
-21,21,355.33,2,177.665,0,0,6,5,0.12732462549398735,0
-7,7,137.99,1,137.99,0,0,11,6,0.1118215722419429,0
-8,8,116.24,1,116.24,0,0,11,4,0.10371686414812893,0
-4,4,138.96,1,138.96,0,0,10,2,0.11902744515513837,0
-6,6,27.69,1,27.69,0,0,7,4,0.11850601049382546,0
-27,27,72.14,1,72.14,0,0,1,5,0.06225737640564277,0
-20,20,99.43,1,99.43,0,0,11,5,0.06676724011583023,0
-18,18,77.82,1,77.82,0,0,11,4,0.07051060483380282,0
-13,13,112.36,2,56.18000000000001,0,0,3,5,0.16450004671193058,0
-7,7,132.04999999999998,1,132.04999999999998,0,0,2,2,0.12449764046129766,0
-21,21,75.17,1,75.17,1,1,8,0,0.05348329342369772,0
-24,24,519.89,1,519.89,0,0,6,5,0.06964145948467136,0
-8,8,182.93,1,182.93,0,0,9,0,0.10227386368274335,0
-1,1,76.22,1,76.22,0,0,8,1,0.13384449341007254,0
-10,10,174.25,1,174.25,0,0,3,1,0.10857058641732421,0
-12,12,65.71000000000001,1,65.71000000000001,0,0,1,0,0.10077845121646674,0
-18,18,663.25,1,663.25,0,0,4,2,0.08925315436871954,0
-12,12,37.38,1,37.38,0,0,4,0,0.09435146792183086,0
-21,21,164.79,1,164.79,0,0,6,6,0.07352080299144603,0
-9,9,51.48,1,51.48,0,0,7,0,0.09969588284045017,0
-20,20,95.2,1,95.2,0,0,7,5,0.07242147002405491,0
-23,23,119.65,1,119.65,0,0,6,4,0.0650689732669241,0
-12,12,30.44,1,30.44,0,0,12,3,0.08445738964383365,0
-11,11,4175.26,1,4175.26,0,0,3,3,0.23919075655127434,0
-16,16,39.69,1,39.69,0,0,7,6,0.0847799394617616,0
-13,13,76.08,1,76.08,0,0,7,4,0.09242808203537216,0
-27,27,143.42000000000002,1,143.42000000000002,0,0,4,6,0.06050567584053577,0
-10,10,79.63000000000001,1,79.63000000000001,0,0,8,4,0.10141060066687982,0
-16,16,44.08,1,44.08,0,0,7,0,0.07645145947952846,0
-8,8,55.22,1,55.22,0,0,3,4,0.11979635661313955,0
-14,14,70.57,1,70.57,0,0,1,6,0.10371879089845876,0
-12,12,133.48,1,133.48,0,0,4,1,0.0979824168907494,0
-1,1,47.84,1,47.84,0,0,1,1,0.15193776188656966,0
12,12,73.15,1,73.15,0,0,11,3,0.5422802546642634,0
-9,9,112.02,1,112.02,0,0,4,0,0.10717511726672253,0
-2,2,222.21,3,74.07,0,0,2,3,0.35310875424140675,0
-10,10,33.52,1,33.52,0,0,3,4,0.1108438556856151,0
-22,22,557.36,1,557.36,0,0,7,2,0.07046851706601909,0
-10,10,71.62,1,71.62,0,0,6,1,0.10009943620453438,0
-22,22,333.51,1,333.51,0,0,10,0,0.060831852795208315,0
-9,9,62.78,1,62.78,0,0,6,4,0.10908166093785644,0
-9,9,39.24,1,39.24,0,0,8,0,0.09747386298471596,0
-14,14,121.24,1,121.24,0,0,4,0,0.08913005074911663,0
-9,9,183.12,2,91.56,0,0,11,2,0.15908013274450883,0
-27,27,76.9,1,76.9,0,0,2,0,0.0558430161872451,0
-5,5,204.53,1,204.53,0,0,3,4,0.13765569880205625,0
1,1,47.38,1,47.38,0,0,4,6,0.18524031977584857,0
-10,10,40.27,1,40.27,0,0,6,3,0.10286927493981082,0
-1,1,134.92,1,134.92,0,0,5,4,0.15053787650580044,0
-20,20,60.5,1,60.5,0,0,7,3,0.06938566538588713,0
-7,7,54.23,1,54.23,0,0,4,6,0.1259184183677411,0
-16,16,194.5,1,194.5,0,0,5,2,0.08519545381891785,0
-17,17,38.0,1,38.0,0,0,5,0,0.07655223354694556,0
-15,15,148.15,1,148.15,0,0,7,2,0.08411845105200273,0
-12,12,228.24,2,114.12,0,0,2,2,0.17190865335896513,0
-18,18,184.15,1,184.15,0,0,1,0,0.08254087951371385,0
-14,14,93.31,1,93.31,0,0,3,2,0.09355176958304214,0
-6,6,110.16,1,110.16,0,0,11,0,0.10423029955849476,0
-19,19,172.67,1,172.67,0,0,12,3,0.0666930104692003,0
-10,10,84.56,1,84.56,0,0,8,2,0.09811815088042662,0
-7,7,24.23,1,24.23,0,0,4,3,0.11905295775774541,0
-13,13,145.66,1,145.66,0,0,7,5,0.09544679156697312,0
-3,3,419.39,1,419.39,0,0,7,6,0.14783328656094993,0
-12,12,201.95,2,100.975,0,0,8,3,0.15494802874504182,0
-20,20,66.00999999999999,1,66.00999999999999,0,0,10,2,0.06416076297767759,0
-14,14,70.03,1,70.03,0,0,10,0,0.07805684211849365,0
6,6,147.84,1,147.84,0,0,5,5,0.34193187101339423,0
-20,20,365.61,1,365.61,0,0,4,5,0.08170018257619008,0
-15,15,256.33,1,256.33,0,0,7,6,0.0922676548859108,0
-22,22,54.150000000000006,1,54.150000000000006,0,0,4,6,0.07193958751599545,0
-11,11,72.72999999999999,1,72.72999999999999,0,0,2,0,0.1026874576545534,0
-13,13,212.8,1,212.8,0,0,8,1,0.08861496724944075,0
-8,8,72.75,1,72.75,0,0,12,0,0.09408887217092209,0
-5,5,157.34,1,157.34,0,0,1,1,0.13485570051661222,0
-10,10,53.13,1,53.13,0,0,10,4,0.09690125811500042,0
-14,14,48.59,1,48.59,0,0,8,2,0.08377523074748086,0
-20,20,66.39,1,66.39,0,0,7,0,0.06589560022806384,0
-7,7,42.68,1,42.68,0,0,5,6,0.12320965415565162,0
-14,14,45.03,1,45.03,0,0,8,3,0.08517276398446964,0
-12,12,34.06,1,34.06,0,0,4,4,0.10094725632940552,0
-10,10,249.68,3,83.22666666666666,0,0,3,6,0.2913579690897718,0
-12,12,74.39,1,74.39,0,0,3,0,0.09702493863304994,0
-12,12,60.99,1,60.99,0,0,3,5,0.10533287293195825,0
-17,17,392.45,1,392.45,0,0,6,0,0.08106859983981587,0
-5,5,33.230000000000004,1,33.230000000000004,0,0,11,3,0.11191638315540299,0
-20,20,27.64,1,27.64,0,0,4,0,0.06949618415780519,0
-12,12,66.6,1,66.6,0,0,5,3,0.09796758145475758,0
-7,7,318.44,1,318.44,0,0,3,1,0.12486088500838373,0
-7,7,75.07,1,75.07,0,0,6,3,0.1157280267605369,0
-9,9,105.99,1,105.99,0,0,9,0,0.09692851789432375,0
-6,6,161.68,1,161.68,0,0,4,2,0.12495350950858398,0
-10,10,265.88,1,265.88,0,0,4,3,0.1122575054374304,0
-13,13,145.71,1,145.71,0,0,3,3,0.09990127948934768,0
-4,4,112.74,2,56.37,0,0,8,2,0.19460502919092335,0
-7,7,27.38,1,27.38,0,0,4,4,0.12113112467251551,0
-14,14,148.15,1,148.15,0,0,7,0,0.08438685090496521,0
-7,7,278.11,1,278.11,0,0,8,5,0.12009054484077211,0
-7,7,73.78999999999999,1,73.78999999999999,0,0,9,1,0.10546338903125349,0
-18,18,63.0,1,63.0,0,0,5,0,0.07408921557548898,0
-11,11,202.5,1,202.5,0,0,3,3,0.10888470886250384,0
-11,11,122.97,1,122.97,0,0,6,2,0.09918606330056716,0
-10,10,245.87,1,245.87,0,0,5,0,0.10419180131885938,0
-10,10,105.59,1,105.59,0,0,4,0,0.10314392383628271,0
-6,6,137.2,1,137.2,0,0,9,5,0.11858769240303282,0
0,0,76.66,1,76.66,0,0,12,2,0.1306273690140496,0
-35,35,99.43,1,99.43,1,1,5,5,0.036083220448602474,0
-15,15,185.85,1,185.85,0,0,11,3,0.07957402655838731,0
-14,14,52.78,1,52.78,0,0,12,3,0.07866802705661918,0
-15,15,62.78,1,62.78,0,0,5,2,0.08597647792755787,0
-15,15,44.0,1,44.0,0,0,2,6,0.0974135579842483,0
-9,9,83.45,1,83.45,0,0,8,5,0.10711946720150194,0
-3,3,410.93,1,410.93,0,0,7,6,0.14757993258809057,0
-15,15,187.59,1,187.59,0,0,5,4,0.09143345553722147,0
-21,21,68.15,1,68.15,0,0,8,4,0.06668052200594271,0
-9,9,40.0,1,40.0,0,0,9,6,0.10583396841581379,0
-8,8,278.66,1,278.66,0,0,11,0,0.1003244334874523,0
-19,19,45.28,1,45.28,0,0,10,0,0.0640735968267684,0
-17,17,106.87,1,106.87,0,0,2,3,0.08700820748138517,0
-16,16,114.73,1,114.73,0,0,3,4,0.09023932222405992,0
-16,16,75.85,1,75.85,0,0,1,2,0.09000173058749669,0
-27,27,69.9,1,69.9,0,0,5,3,0.05525582459757269,0
-20,20,88.0,2,44.0,0,0,8,3,0.1118129744592911,0
-18,18,223.0,1,223.0,0,0,8,1,0.07345369719462068,0
-16,16,32.379999999999995,1,32.379999999999995,0,0,1,1,0.08763398442950922,0
-19,19,35.51,1,35.51,0,0,3,4,0.07918269120008509,0
-5,5,87.78999999999999,1,87.78999999999999,0,0,8,1,0.11610021788615897,0
-15,15,235.69,1,235.69,0,0,1,2,0.0967144384979765,0
6,6,102.38,1,102.38,0,0,11,4,0.30640308493220997,0
-16,16,268.76,1,268.76,0,0,2,3,0.0935619410784775,0
-13,13,86.02000000000001,1,86.02000000000001,0,0,1,3,0.1026303198832597,0
-13,13,179.1,1,179.1,0,0,7,6,0.09779223833006076,0
-13,13,77.24000000000001,1,77.24000000000001,0,0,7,0,0.08629495097546425,0
-16,16,26.35,1,26.35,0,0,1,1,0.08751936177143758,0
1,1,66.03,1,66.03,0,0,4,3,0.17747404641987638,0
-42,42,65.46,1,65.46,0,0,10,1,0.026390383925952523,0
-23,23,104.37,3,34.79,0,0,2,3,0.17851543455630103,0
-14,14,165.71,1,165.71,0,0,2,1,0.095295974575268,0
-13,13,74.42,1,74.42,0,0,4,0,0.09161050589939466,0
-13,13,35.0,1,35.0,0,0,8,1,0.08525794844914385,0
-11,11,50.01,1,50.01,0,0,9,0,0.08884878510097144,0
-7,7,71.92,1,71.92,0,0,11,1,0.10132633172217557,0
-16,16,100.95,1,100.95,0,0,8,1,0.07718564964459425,0
13,13,227.76,1,227.76,0,0,12,0,0.5735108620031094,0
12,12,305.67999999999995,1,305.67999999999995,0,0,12,5,0.5598574031071974,0
-20,20,46.9,1,46.9,0,0,8,2,0.06658248788574725,0
8,8,35.69,1,35.69,0,0,2,0,0.4080042610541581,0
-24,24,57.1,1,57.1,0,0,2,4,0.06705424864163378,0
-6,6,100.43,1,100.43,0,0,2,5,0.13470702787319488,0
-15,15,59.98,1,59.98,0,0,7,6,0.08842938170362484,0
-8,8,77.11,1,77.11,0,0,8,4,0.10913377729393389,0
-14,14,33.37,1,33.37,0,0,5,2,0.08871193074013548,0
-9,9,21.09,1,21.09,0,0,3,3,0.11277430813358491,0
-8,8,340.07,1,340.07,0,0,3,5,0.1292416499105648,0
-15,15,136.59,1,136.59,0,0,5,6,0.093591246995719,0
-13,13,61.59,1,61.59,0,0,5,3,0.0942749942459058,0
-19,19,86.83000000000001,1,86.83000000000001,0,0,1,6,0.08633148848945045,0
-12,12,35.0,1,35.0,0,0,2,2,0.101545560446566,0
-18,18,45.68,1,45.68,0,0,4,1,0.07666003476839951,0
-12,12,60.06,1,60.06,0,0,9,5,0.09345946296992225,0
-13,13,259.87,1,259.87,0,0,3,2,0.10064461711044,0
-18,18,45.8,1,45.8,0,0,6,5,0.07892055543696544,0
-12,12,190.62,2,95.31,0,0,2,2,0.1697792070317056,0
-14,14,201.53,1,201.53,0,0,1,2,0.09965281939544686,0
-11,11,215.41,1,215.41,0,0,5,6,0.11041128196659322,0
-18,18,155.12,1,155.12,0,0,6,6,0.08224852100203553,0
-27,27,102.74,1,102.74,0,0,8,2,0.05135237621831484,0
18,18,75.17,1,75.17,0,0,10,5,0.7759678588406642,1
-9,9,1668.74,1,1668.74,0,0,1,5,0.169561777570647,0
-14,14,41.84,1,41.84,0,0,2,1,0.09278561418525577,0
-29,29,198.57,1,198.57,0,0,12,4,0.04623429650500423,0
1,1,54.0,1,54.0,0,0,12,4,0.155218115256457,0
9,9,30.66,1,30.66,0,0,11,6,0.42799846202627484,0
-7,7,151.36,2,75.68,0,0,11,5,0.17676826285722028,0
-26,26,117.07,1,117.07,0,0,5,2,0.057037212171471174,0
-14,14,328.08000000000004,1,328.08000000000004,0,0,5,4,0.09783438495962349,0
-18,18,52.52,1,52.52,0,0,2,1,0.07996644814148972,0
-26,26,130.24,1,130.24,0,0,3,3,0.06070603151380346,0
-1,1,72.99,1,72.99,0,0,9,5,0.14008587323599497,0
-20,20,50.0,1,50.0,0,0,7,0,0.06565601270732638,0
-22,22,1500.19,1,1500.19,0,0,7,2,0.0866510537603413,0
-14,14,32.04,1,32.04,0,0,4,1,0.08894335944098487,0
-14,14,54.32,1,54.32,1,1,4,1,0.07713761612149787,0
-8,8,156.33,1,156.33,0,0,6,3,0.11349727734115939,0
-13,13,155.14,2,77.57,0,0,11,1,0.1346514241628933,0
-15,15,163.24,1,163.24,0,0,5,2,0.0878731671323976,0
-16,16,50.0,1,50.0,0,0,7,2,0.07926878765388232,0
-33,33,88.27000000000001,1,88.27000000000001,0,0,6,2,0.04214960842794729,0
-14,14,365.37,1,365.37,0,0,8,1,0.08821038621883338,0
-7,7,35.77,1,35.77,0,0,6,0,0.10913339325719844,0
-21,21,255.42,1,255.42,0,0,5,2,0.07136946147215334,0
-44,44,241.45,1,241.45,0,0,5,3,0.029298834032336962,0
-25,25,348.92,2,174.45999999999998,0,0,4,6,0.11613644117142673,0
3,3,110.42,1,110.42,0,0,9,2,0.21166495199342233,0
-13,13,209.98,1,209.98,0,0,12,3,0.08456538912972417,0
-12,12,221.05,1,221.05,0,0,11,3,0.08982014518013944,0
-16,16,118.93,1,118.93,0,0,10,2,0.07570364015015024,0
-12,12,178.65,1,178.65,0,0,5,3,0.10034846365337785,0
-20,20,64.0,1,64.0,0,0,10,4,0.06644070119039833,0
-34,34,35.9,1,35.9,0,0,1,4,0.046135632251745495,0
-15,15,76.28,2,38.14,0,0,8,2,0.13131459679530605,0
-17,17,111.92,1,111.92,0,0,5,5,0.0848682464749868,0
-15,15,39.61,1,39.61,0,0,5,0,0.08263063230582737,0
-8,8,77.11,1,77.11,0,0,8,0,0.10199145572679419,0
-24,24,137.51,1,137.51,0,0,8,6,0.06247705360566877,0
-12,12,98.62,1,98.62,0,0,1,1,0.10322828923094639,0
-12,12,182.1,1,182.1,0,0,3,2,0.10272850401251073,0
-16,16,77.57,1,77.57,0,0,2,0,0.08524448454987466,0
-2,2,77.57,1,77.57,0,0,10,6,0.1349389936428527,0
-17,17,205.5,1,205.5,0,0,6,3,0.0819881578832607,0
-27,27,61.82,1,61.82,0,0,6,2,0.053056922343539446,0
-15,15,110.19,1,110.19,0,0,12,3,0.07668667349393835,0
-2,2,194.02,1,194.02,0,0,7,5,0.14394382709443818,0
-9,9,364.99,1,364.99,0,0,12,4,0.1033239831308464,0
-3,3,132.26,1,132.26,0,0,8,3,0.13023896186818643,0
6,6,443.51,1,443.51,0,0,1,0,0.35650271120566385,0
-15,15,51.040000000000006,1,51.040000000000006,0,0,3,2,0.08928565188077418,0
-10,10,303.27,1,303.27,0,0,10,1,0.09714233081060424,0
-9,9,150.09,1,150.09,0,0,8,6,0.1104907912533391,0
-3,3,79.66,1,79.66,0,0,8,1,0.12464108330679627,0
-21,21,265.53,1,265.53,0,0,6,3,0.07131839803035749,0
-13,13,187.92,1,187.92,0,0,6,1,0.09175464631400758,0
-14,14,352.58000000000004,1,352.58000000000004,0,0,4,0,0.09370009255170345,0
-1,1,38.5,1,38.5,0,0,11,4,0.13171424287420666,0
-26,26,129.55,2,64.775,0,0,7,5,0.09589362297137465,0
-12,12,151.6,1,151.6,0,0,1,4,0.1098277092448693,0
-15,15,54.58,1,54.58,0,0,7,0,0.0796028452916504,0
-15,15,33.16,1,33.16,0,0,5,6,0.09152476608071836,0
-16,16,31.75,1,31.75,0,0,8,1,0.0760212465990739,0
-21,21,143.26999999999998,1,143.26999999999998,0,0,6,5,0.07190020352062902,0
-14,14,62.11,1,62.11,0,0,9,4,0.08524192958481448,0
0,0,98.63,1,98.63,0,0,8,4,0.14629161514116715,0
-9,9,288.99,1,288.99,0,0,2,1,0.11766572783710527,0
-6,6,41.09,1,41.09,0,0,2,4,0.13090282297619305,0
